k,resample,adjusted_rand_index,sample_retention,mean_cluster_jaccard,minimum_cluster_jaccard,heldout_adjusted_rand_index,heldout_sample_retention,heldout_mean_cluster_jaccard,cluster_1_jaccard,cluster_2_jaccard,cluster_3_jaccard,cluster_4_jaccard,cluster_5_jaccard
3,68,0.9762197391246045,0.9926470588235294,0.9858463581452014,0.9848101265822785,0.9634725111596147,0.9895287958115183,0.983008658008658,0.9876543209876543,0.9848101265822785,0.9850746268656716,,
3,69,0.9589922939595622,0.9873949579831933,0.9763687619095424,0.9720812182741116,0.9317363951321076,0.9790575916230366,0.961225702402173,0.9815950920245399,0.9720812182741116,0.9754299754299754,,
3,70,0.9740668294563414,0.9926470588235294,0.9883178350920286,0.9823232323232324,1.0,1.0,1.0,1.0,0.9823232323232324,0.9826302729528535,,
3,71,0.9320112495323998,0.9779411764705882,0.9555913013117862,0.95,0.9282677897787764,0.9790575916230366,0.9658994032395567,0.950920245398773,0.95,0.9658536585365853,,
3,72,0.9788013434516514,0.9936974789915967,0.9887290619765494,0.985,0.9813183399411296,0.9947643979057592,0.9916795865633076,0.99375,0.985,0.9874371859296482,,
3,73,0.9615613846140527,0.9884453781512605,0.9792388883757684,0.975,0.9875352037890479,0.9947643979057592,0.9839800117577896,0.9876543209876543,0.975,0.9750623441396509,,
3,74,0.9124932957713889,0.9737394957983193,0.9553143323072243,0.9392405063291139,0.9147565188267887,0.9738219895287958,0.9522102747909199,0.9815950920245399,0.9392405063291139,0.9451073985680191,,
3,75,0.8615713565793934,0.957983193277311,0.9307087470250021,0.9061728395061729,0.8479911669376763,0.9528795811518325,0.9108233036804466,0.9751552795031055,0.9107981220657277,0.9061728395061729,,
3,76,0.9873115245938202,0.9957983193277311,0.9908468624287708,0.9876543209876543,1.0,1.0,1.0,0.9876543209876543,0.9924050632911392,0.9924812030075187,,
3,77,0.8657195600929485,0.9590336134453782,0.9310029877355678,0.910411622276029,0.9462062614381869,0.9842931937172775,0.9741924741924742,0.9691358024691358,0.9134615384615384,0.910411622276029,,
3,78,0.9384312636380836,0.9810924369747899,0.965314631461824,0.9543147208121827,0.9819641201990151,0.9947643979057592,0.9911530178685757,0.975609756097561,0.9543147208121827,0.9660194174757282,,
3,79,0.9777430127461771,0.9936974789915967,0.9899748743718592,0.9849246231155779,0.9620966919149043,0.9895287958115183,0.984090909090909,1.0,0.985,0.9849246231155779,,
3,80,0.9836050306276065,0.9947478991596639,0.9891756581265184,0.9876543209876543,1.0,1.0,1.0,0.9876543209876543,0.9898477157360406,0.9900249376558603,,
3,81,0.971462304124223,0.9915966386554622,0.9854169184963348,0.9800498753117207,0.986784423993434,0.9947643979057592,0.9839090026355942,0.9937888198757764,0.9824120603015075,0.9800498753117207,,
3,82,0.9393305410005411,0.9810924369747899,0.9641423729920663,0.9575,0.9212726870125254,0.9738219895287958,0.9427940551128957,0.9693251533742331,0.9656019656019657,0.9575,,
3,83,0.856518829397625,0.9548319327731093,0.9186841717989945,0.9021479713603818,0.889518672032618,0.9633507853403142,0.9263618244648054,0.9386503067484663,0.9021479713603818,0.9152542372881356,,
3,84,0.9517085335302716,0.9852941176470589,0.9731175333636859,0.9681372549019608,0.9449924735017996,0.9842931937172775,0.9751082251082251,0.9815950920245399,0.9696202531645569,0.9681372549019608,,
3,85,0.928654388154042,0.9779411764705882,0.9593029201191966,0.9472361809045227,0.9460263173832202,0.9842931937172775,0.974320987654321,0.9696969696969697,0.9609756097560975,0.9472361809045227,,
3,86,0.784932074878547,0.9296218487394958,0.8748487441540199,0.8606356968215159,0.8024456638441201,0.9319371727748691,0.8721998314103576,0.9005847953216374,0.8633257403189066,0.8606356968215159,,
3,87,0.8700571808278591,0.9611344537815126,0.9378607892946468,0.9111111111111111,0.8314780717601754,0.9476439790575916,0.9060135404221427,0.9875776397515528,0.9148936170212766,0.9111111111111111,,
3,88,0.9381694303169912,0.9810924369747899,0.9654273562972221,0.9564164648910412,0.9126122311080102,0.9738219895287958,0.952365293292321,0.9753086419753086,0.9645569620253165,0.9564164648910412,,
3,89,0.875402951431599,0.9600840336134454,0.9253608892177217,0.9195979899497487,0.8901579764502255,0.9685863874345549,0.952647800504343,0.9341317365269461,0.9195979899497487,0.9223529411764706,,
3,90,0.9390484674662402,0.9800420168067226,0.9589796128593054,0.9515151515151515,0.9325275255069995,0.9790575916230366,0.9604370416383765,0.9515151515151515,0.957286432160804,0.9681372549019608,,
3,91,0.949245204248784,0.9842436974789915,0.9702050844403466,0.9646464646464646,0.9684405055733666,0.9895287958115183,0.9773449449961404,0.9753086419753086,0.9646464646464646,0.9706601466992665,,
3,92,0.924481079311921,0.9779411764705882,0.9642971323386941,0.9495192307692307,0.9633346948892317,0.9895287958115183,0.9831196581196582,0.99375,0.9496221662468514,0.9495192307692307,,
3,93,0.8724283176275148,0.9611344537815126,0.9341089346594144,0.9138755980861244,0.8628719128984815,0.9581151832460733,0.9293650793650793,0.9691358024691358,0.9138755980861244,0.9193154034229829,,
3,94,0.9563857971561117,0.9863445378151261,0.9735587599276618,0.9723618090452262,0.8889803826592395,0.9685863874345549,0.9534820824881677,0.975609756097561,0.9723618090452262,0.9727047146401985,,
3,95,0.9491698412173672,0.9842436974789915,0.9702516511389984,0.9645569620253165,0.9271321910814755,0.9790575916230366,0.967032967032967,0.975609756097561,0.9645569620253165,0.9705882352941176,,
3,96,0.9605219506800841,0.9884453781512605,0.9804784896542652,0.9727722772277227,0.9811603093422718,0.9947643979057592,0.9918197330121449,0.9937888198757764,0.9727722772277227,0.9748743718592965,,
3,97,0.9605046702481029,0.9884453781512605,0.9804817790508489,0.972972972972973,0.9811730171014337,0.9947643979057592,0.9918049270990448,0.9937888198757764,0.9746835443037974,0.972972972972973,,
3,98,0.996266873645409,0.9989495798319328,0.9983185544232832,0.9974619289340102,0.9815489016348934,0.9947643979057592,0.991504329004329,1.0,0.9974619289340102,0.9974937343358395,,
3,99,0.9491583184662917,0.9842436974789915,0.9702527845163539,0.9625935162094763,0.9501452219741404,0.9842931937172775,0.9699561403508773,0.9754601226993865,0.9727047146401985,0.9625935162094763,,
3,100,0.9391781115528297,0.9810924369747899,0.9641427788074802,0.9588377723970944,0.9815532749593909,0.9947643979057592,0.9914737466947278,0.968944099378882,0.9646464646464646,0.9588377723970944,,
3,101,0.9814285810900294,0.9947478991596639,0.991635180520571,0.9874055415617129,0.9465850300707588,0.9842931937172775,0.9736263736263737,1.0,0.9874055415617129,0.9875,,
3,102,0.8698671562623073,0.9611344537815126,0.9378958124975187,0.9125295508274232,0.7952886678565609,0.93717277486911,0.8996876799623367,0.9875776397515528,0.9125295508274232,0.9135802469135802,,
3,103,0.9740685612476542,0.9926470588235294,0.988316517306929,0.9822335025380711,0.9639879982487192,0.9895287958115183,0.9825782001244415,1.0,0.9822335025380711,0.9827160493827161,,
3,104,0.9553570491012818,0.9863445378151261,0.974725818306312,0.9695431472081218,0.9690948583177952,0.9895287958115183,0.97302847754655,0.9815950920245399,0.9695431472081218,0.9730392156862745,,
3,105,0.9586881862060851,0.9863445378151261,0.971070132459146,0.9631901840490797,0.9030300013687891,0.9685863874345549,0.9394794174979934,0.9631901840490797,0.9697732997481109,0.980246913580247,,
3,106,0.926373897951542,0.9779411764705882,0.9618123757146496,0.9496402877697842,0.9442519708774756,0.9842931937172775,0.975685234305924,0.9813664596273292,0.9544303797468354,0.9496402877697842,,
3,107,0.942424419737491,0.9831932773109243,0.9723268577545809,0.960880195599022,0.9243317819064494,0.9790575916230366,0.9691622103386809,0.9937888198757764,0.9623115577889447,0.960880195599022,,
3,108,0.9428240669964328,0.9810924369747899,0.9604509815981069,0.950920245398773,0.9125402670372449,0.9685863874345549,0.9255619229993006,0.950920245398773,0.9573934837092731,0.9730392156862745,,
3,109,0.9594566894105488,0.9884453781512605,0.9817344516406528,0.9724310776942355,0.9627454756792316,0.9895287958115183,0.9835652349263965,1.0,0.9727722772277227,0.9724310776942355,,
3,110,0.9667423015794063,0.990546218487395,0.9850185164403547,0.9774436090225563,0.9807441952026038,0.9947643979057592,0.9921470805617147,1.0,0.9776119402985075,0.9774436090225563,,
3,111,0.9455935291399827,0.9831932773109243,0.9685963125139371,0.9625,0.9386990731297442,0.9790575916230366,0.9524710218730297,0.9753086419753086,0.9679802955665024,0.9625,,
3,112,0.9096238980973349,0.9726890756302521,0.9526017198663429,0.9376498800959233,0.9132234368185087,0.9738219895287958,0.9529768604185346,0.9751552795031055,0.945,0.9376498800959233,,
3,113,0.9710080970970262,0.990546218487395,0.9801166243818574,0.9753086419753086,1.0,1.0,1.0,0.9753086419753086,0.9873737373737373,0.9776674937965261,,
3,114,0.9398637449673521,0.9821428571428571,0.9694276996048582,0.9573934837092731,0.9435884671591793,0.9842931937172775,0.9760698198198199,0.9876543209876543,0.9632352941176471,0.9573934837092731,,
3,115,0.9371490540883445,0.9810924369747899,0.9666312546413728,0.9563106796116505,0.93120664389003,0.9790575916230366,0.9596274184394106,0.9813664596273292,0.9622166246851386,0.9563106796116505,,
3,116,0.9532498725606463,0.9863445378151261,0.9772082166702424,0.9682926829268292,0.944579654314649,0.9842931937172775,0.9753753753753753,0.9937888198757764,0.9695431472081218,0.9682926829268292,,
3,117,0.9703989635789046,0.9915966386554622,0.9866665833328124,0.9799498746867168,0.9626060241962929,0.9895287958115183,0.9836791560929492,1.0,0.9799498746867168,0.9800498753117207,,
3,118,0.930223797869902,0.9789915966386554,0.9633608248227584,0.9526184538653366,0.9144310626879627,0.9738219895287958,0.953062695610121,0.9813664596273292,0.9560975609756097,0.9526184538653366,,
3,119,0.9466672193765663,0.9831932773109243,0.9673955923149679,0.9646464646464646,0.9238448551991614,0.9738219895287958,0.946145895448221,0.9693251533742331,0.9646464646464646,0.9682151589242054,,
3,120,0.8905396677338748,0.967436974789916,0.9471636295168033,0.926829268292683,0.9625641494478561,0.9895287958115183,0.9837301587301588,0.9876543209876543,0.926829268292683,0.927007299270073,,
3,121,0.8649114965998181,0.9590336134453782,0.9322451093588446,0.9086538461538461,0.8676793595631287,0.9581151832460733,0.9249836921069798,0.9754601226993865,0.9086538461538461,0.912621359223301,,
3,122,0.9527034238600455,0.9852941176470589,0.9719164254451749,0.9681372549019608,0.9810579937026516,0.9947643979057592,0.9918950781019746,0.9754601226993865,0.9721518987341772,0.9681372549019608,,
3,123,0.9899209536262554,0.9968487394957983,0.9937355772480183,0.9924812030075187,0.9628247075864641,0.9895287958115183,0.9835164835164836,0.9937888198757764,0.9949367088607595,0.9924812030075187,,
3,124,0.8415220117391281,0.9516806722689075,0.9215209904814409,0.8880778588807786,0.7847507540443536,0.9319371727748691,0.8765842254214347,0.9753086419753086,0.9011764705882352,0.8880778588807786,,
3,125,0.9506639861743184,0.9852941176470589,0.9743216426150667,0.9650872817955112,0.9085161946134369,0.9738219895287958,0.9597868217054263,0.9876543209876543,0.9702233250620348,0.9650872817955112,,
3,126,0.9641473413147481,0.9894957983193278,0.9821102285105331,0.9748743718592965,0.981830601867468,0.9947643979057592,0.9912820512820514,0.9937888198757764,0.9776674937965261,0.9748743718592965,,
3,127,0.9588588831873041,0.9873949579831933,0.9763946555775623,0.9706601466992665,0.9503629196068374,0.9842931937172775,0.9681626098715349,0.9813664596273292,0.9771573604060914,0.9706601466992665,,
3,128,0.9188512029894152,0.9716386554621849,0.9374529777309343,0.9064327485380117,0.9675550155099495,0.9895287958115183,0.9784248534248534,0.9064327485380117,0.9523809523809523,0.9535452322738386,,
3,129,0.9248329710450989,0.9758403361344538,0.9524311551655797,0.9472361809045227,0.9315946563807631,0.9790575916230366,0.9610924443773281,0.9512195121951219,0.9472361809045227,0.9588377723970944,,
3,130,0.931206957276683,0.9789915966386554,0.9621154208906235,0.9518987341772152,1.0,1.0,1.0,0.975609756097561,0.9518987341772152,0.9588377723970944,,
3,131,0.9814287582739375,0.9947478991596639,0.9916349698145209,0.9873737373737373,0.9813171433928837,0.9947643979057592,0.991588449505052,1.0,0.9873737373737373,0.9875311720698254,,
3,132,0.9777430127461771,0.9936974789915967,0.9899743705713856,0.9848484848484849,0.9447578750176928,0.9842931937172775,0.9753048780487804,1.0,0.9848484848484849,0.9850746268656716,,
3,133,0.948603455250814,0.9852941176470589,0.9768367983709396,0.964824120603015,0.9632122792264232,0.9895287958115183,0.9832119100411782,1.0,0.9656862745098039,0.964824120603015,,
3,134,0.9568843416714713,0.9873949579831933,0.9788311781719915,0.97,0.9443565305817074,0.9842931937172775,0.9755555555555556,0.9937888198757764,0.97,0.9727047146401985,,
3,135,0.9825091541406528,0.9947478991596639,0.9903939749347815,0.9874686716791979,0.981413743931444,0.9947643979057592,0.9916139240506329,0.9937888198757764,0.9899244332493703,0.9874686716791979,,
3,136,0.9641467425678995,0.9894957983193278,0.982123396374604,0.9753086419753086,0.9272395446212509,0.9790575916230366,0.966896551724138,0.9937888198757764,0.9772727272727273,0.9753086419753086,,
3,137,0.9814296441427668,0.9947478991596639,0.9916342322597439,0.9873096446700508,0.963122447928837,0.9895287958115183,0.9832679738562091,1.0,0.9873096446700508,0.9875930521091811,,
3,138,0.9368099802323772,0.9800420168067226,0.9613313439115493,0.9580246913580247,0.9136373063154366,0.9738219895287958,0.9530978530652767,0.9631901840490797,0.9627791563275434,0.9580246913580247,,
3,139,0.9334607148856721,0.976890756302521,0.9487700728921652,0.9235294117647059,0.9193833128028516,0.9738219895287958,0.9466463414634146,0.9235294117647059,0.9571788413098237,0.9656019656019657,,
3,140,0.9673446456663775,0.9894957983193278,0.9785010691238741,0.975609756097561,0.9889260239429086,0.9947643979057592,0.9829594853069031,0.975609756097561,0.9796954314720813,0.9801980198019802,,
3,141,0.9434408768382642,0.9831932773109243,0.9710739803847992,0.9602977667493796,0.9317147095925731,0.9790575916230366,0.9593549454660565,0.9875776397515528,0.9602977667493796,0.9653465346534653,,
3,142,0.9479695817698609,0.9842436974789915,0.9714926878235467,0.9634146341463414,0.9252134555827017,0.9790575916230366,0.9683333333333334,0.9813664596273292,0.9696969696969697,0.9634146341463414,,
3,143,0.8401768158397889,0.9495798319327731,0.9109246042003326,0.8886198547215496,0.8675628489628411,0.9581151832460733,0.9229890420135898,0.9382716049382716,0.9058823529411765,0.8886198547215496,,
3,144,0.8905369048198631,0.967436974789916,0.9471616513948323,0.9243902439024391,0.9092890824310288,0.9738219895287958,0.9590530077427039,0.9876543209876543,0.9294403892944039,0.9243902439024391,,
3,145,0.9568682366810867,0.9873949579831933,0.978828636377858,0.9699248120300752,0.9680667661068222,0.9895287958115183,0.9772777005457729,0.9937888198757764,0.9727722772277227,0.9699248120300752,,
3,146,0.7945762379178269,0.9327731092436975,0.879265690512157,0.8676470588235294,0.7610977231409604,0.9214659685863874,0.8648879142300195,0.9005847953216374,0.8695652173913043,0.8676470588235294,,
3,147,0.8322795141192342,0.9495798319327731,0.9224151786728458,0.8830845771144279,0.7851478715309835,0.93717277486911,0.9109351806036615,0.99375,0.8904109589041096,0.8830845771144279,,
3,148,0.9836045611031929,0.9947478991596639,0.9891761676602476,0.9876543209876543,0.9626855059234821,0.9895287958115183,0.9836345381526105,0.9876543209876543,0.9899244332493703,0.9899497487437185,,
3,149,0.9820934607440402,0.9936974789915967,0.9851114348974918,0.9754601226993865,0.9498228554922844,0.9842931937172775,0.9697370530703863,0.9754601226993865,0.9899244332493703,0.9899497487437185,,
3,150,0.8968711987989411,0.9684873949579832,0.9450042324326825,0.9310344827586207,0.8934371500678531,0.9685863874345549,0.9501547987616098,0.9695121951219512,0.9344660194174758,0.9310344827586207,,
3,151,0.9312774629057907,0.9789915966386554,0.9620669972608651,0.949238578680203,0.9269516999105732,0.9790575916230366,0.9669172932330827,0.975609756097561,0.949238578680203,0.961352657004831,,
3,152,0.9434519936773341,0.9831932773109243,0.9710708778809137,0.9627791563275434,0.9249803897198897,0.9790575916230366,0.9684765177548683,0.9876543209876543,0.9627791563275434,0.9627791563275434,,
3,153,0.949239891665297,0.9842436974789915,0.9702043105563289,0.9650872817955112,0.9135689770867103,0.9738219895287958,0.9523809523809522,0.9751552795031055,0.9703703703703703,0.9650872817955112,,
3,154,0.9652130892673141,0.9894957983193278,0.9808832735125365,0.9772727272727273,0.9811603093422718,0.9947643979057592,0.9918197330121449,0.9876543209876543,0.9772727272727273,0.9777227722772277,,
3,155,0.971462304124223,0.9915966386554622,0.9854169184963348,0.9800498753117207,0.9255851741019079,0.9790575916230366,0.9682134241521214,0.9937888198757764,0.9824120603015075,0.9800498753117207,,
3,156,0.9579213303502783,0.9873949579831933,0.9775970456360175,0.9725,0.9445262884569018,0.9842931937172775,0.9754307116104869,0.9876543209876543,0.972636815920398,0.9725,,
3,157,0.8129868787407072,0.9422268907563025,0.9067220232161572,0.8691358024691358,0.8207100237446312,0.9424083769633508,0.8952279707063547,0.968944099378882,0.8820861678004536,0.8691358024691358,,
3,158,0.8690639246691527,0.9590336134453782,0.9260917372337741,0.9121140142517815,0.865961153970426,0.9581151832460733,0.9237902278599952,0.9447852760736196,0.9121140142517815,0.9213759213759214,,
3,159,0.9553525734942244,0.9863445378151261,0.9747328218874655,0.9696969696969697,0.9111663918838443,0.9738219895287958,0.957530392313001,0.9815950920245399,0.9696969696969697,0.9729064039408867,,
3,160,0.8388637257218886,0.9506302521008403,0.9187696154813357,0.8883495145631068,0.8269320092046751,0.9476439790575916,0.9147570912703206,0.9691358024691358,0.8988235294117647,0.8883495145631068,,
3,161,0.8383200763852718,0.9506302521008403,0.9199598211036119,0.8848039215686274,0.9098735228197061,0.9738219895287958,0.9587471352177235,0.9753086419753086,0.8997668997668997,0.8848039215686274,,
3,162,0.9605004298771503,0.9884453781512605,0.9804752119320582,0.972636815920398,1.0,1.0,1.0,0.9937888198757764,0.975,0.972636815920398,,
3,163,0.9527592250219881,0.9852941176470589,0.9719068895350312,0.9652605459057072,0.938732203222543,0.9790575916230366,0.9545021821643608,0.9754601226993865,0.975,0.9652605459057072,,
3,164,0.9758354671593064,0.9915966386554622,0.9806714922090288,0.9696969696969697,1.0,1.0,1.0,0.9696969696969697,0.982367758186398,0.9899497487437185,,
3,165,0.9651629187312452,0.9894957983193278,0.9808979777742232,0.9753694581280788,0.9870734350536695,0.9947643979057592,0.9841736694677872,0.9875776397515528,0.979746835443038,0.9753694581280788,,
3,166,0.956865972770501,0.9873949579831933,0.9788334829212518,0.970074812967581,0.963499012363031,0.9895287958115183,0.9829810298102982,0.9937888198757764,0.972636815920398,0.970074812967581,,
3,167,0.9699031960040945,0.990546218487395,0.981312572251014,0.9777227722772277,0.9270959709418091,0.9790575916230366,0.9670581058410859,0.9813664596273292,0.9848484848484849,0.9777227722772277,,
3,168,0.9106393900000737,0.9726890756302521,0.951346549540994,0.9399038461538461,0.937082576752112,0.9790575916230366,0.9560526570371858,0.9691358024691358,0.945,0.9399038461538461,,
3,169,0.9714842491895291,0.9915966386554622,0.9854001002435245,0.9796954314720813,0.9630218668999772,0.9895287958115183,0.9832843213124903,0.9937888198757764,0.9796954314720813,0.9827160493827161,,
3,170,0.9409140034696809,0.9821428571428571,0.968192729326137,0.9593908629441624,0.981239469333912,0.9947643979057592,0.9917494270435446,0.9815950920245399,0.9593908629441624,0.9635922330097088,,
3,171,0.9416746962743833,0.9821428571428571,0.9670325179042901,0.9589371980676329,0.9457786926357895,0.9842931937172775,0.9745212593313859,0.9751552795031055,0.9670050761421319,0.9589371980676329,,
3,172,0.9751360355412605,0.9926470588235294,0.9870764064703028,0.9826302729528535,0.9871867755788923,0.9947643979057592,0.9841269841269842,0.9937888198757764,0.9848101265822785,0.9826302729528535,,
3,173,0.9772941805728654,0.9926470588235294,0.9846562764660924,0.9815950920245399,0.9868405797385522,0.9947643979057592,0.9859766691486721,0.9815950920245399,0.9873737373737373,0.985,,
3,174,0.943496173791109,0.9831932773109243,0.9710346463733996,0.9595959595959596,0.9813589263434442,0.9947643979057592,0.9916549314139674,0.9876543209876543,0.9595959595959596,0.9658536585365853,,
3,175,0.9740668294563414,0.9926470588235294,0.988318567066421,0.9824120603015075,0.9810798373374001,0.9947643979057592,0.9918687167356594,1.0,0.9825436408977556,0.9824120603015075,,
3,176,0.9310684474283552,0.9789915966386554,0.9621765940158129,0.9542168674698795,0.9491499139595981,0.9842931937172775,0.9693423801583195,0.9754601226993865,0.9568527918781726,0.9542168674698795,,
3,177,0.8096322791341267,0.9411764705882353,0.9051620013305838,0.8645320197044335,0.8735718335746677,0.9633507853403142,0.9444444444444443,0.9691358024691358,0.8818181818181818,0.8645320197044335,,
3,178,0.9424508527139788,0.9831932773109243,0.9722961430355909,0.9595959595959596,0.8952251161722934,0.9685863874345549,0.9449247299209159,0.9937888198757764,0.9595959595959596,0.9635036496350365,,
3,179,0.9394169405535581,0.9810924369747899,0.9641621670781699,0.9568527918781726,0.9440295421402423,0.9842931937172775,0.9758720930232557,0.9696969696969697,0.9568527918781726,0.9659367396593674,,
3,180,0.9772948755915325,0.9926470588235294,0.9845767228091281,0.98125,0.9559895846844276,0.9842931937172775,0.9626016260162601,0.98125,0.9874055415617129,0.9850746268656716,,
3,181,0.9363003355505753,0.9810924369747899,0.9678192784501917,0.955,0.951041568188027,0.9842931937172775,0.9682431616103235,0.9875776397515528,0.955,0.960880195599022,,
3,182,0.9714996830480521,0.9915966386554622,0.985404294941918,0.979746835443038,0.9816125435929606,0.9947643979057592,0.9914291953270008,0.99375,0.979746835443038,0.9827160493827161,,
3,183,0.9326275810402967,0.9800420168067226,0.9662491890193293,0.9538834951456311,0.949538327766715,0.9842931937172775,0.9674825174825176,0.9875776397515528,0.9538834951456311,0.957286432160804,,
3,184,0.9567952034297357,0.9873949579831933,0.978854308530395,0.9707317073170731,0.9497310900986706,0.9842931937172775,0.9696230598669623,0.99375,0.9720812182741116,0.9707317073170731,,
3,185,0.8563472025106271,0.9569327731092437,0.9317542026974195,0.9037037037037037,0.8801987703019808,0.9633507853403142,0.9393636515075796,0.9875776397515528,0.9039812646370023,0.9037037037037037,,
3,186,0.9615968576282311,0.9884453781512605,0.9792303864951086,0.9746835443037974,0.9623593483984723,0.9895287958115183,0.983877233877234,0.9875776397515528,0.9746835443037974,0.9754299754299754,,
3,187,0.9751355016506762,0.9926470588235294,0.9870747898002928,0.9825870646766169,0.9455010670524177,0.9842931937172775,0.9746734628862694,0.9937888198757764,0.9848484848484849,0.9825870646766169,,
3,188,0.986229204488066,0.9957983193277311,0.9920585215609785,0.9899244332493703,0.9811243271308626,0.9947643979057592,0.9918395780464745,0.9937888198757764,0.9899244332493703,0.992462311557789,,
3,189,0.9480908060666225,0.9842436974789915,0.9714665027313524,0.964824120603015,0.949893772045723,0.9842931937172775,0.969303788580897,0.9815950920245399,0.9679802955665024,0.964824120603015,,
3,190,0.9445061843429841,0.9831932773109243,0.9698246890056071,0.9620253164556962,0.9268432812001277,0.9790575916230366,0.9671671671671672,0.9815950920245399,0.9620253164556962,0.9658536585365853,,
3,191,0.9449076735978806,0.9821428571428571,0.9633302475962654,0.9567901234567902,0.9027889186867745,0.9685863874345549,0.9412166780587833,0.9567901234567902,0.9696969696969697,0.9635036496350365,,
3,192,0.9471039718049044,0.9842436974789915,0.9726510282271682,0.9619289340101523,0.9312421071862067,0.9790575916230366,0.9607026143790849,0.9876543209876543,0.9619289340101523,0.9683698296836983,,
3,193,0.9355583878211179,0.9800420168067226,0.9625578264937964,0.9564164648910412,0.9438122259062115,0.9790575916230366,0.9479292700141158,0.9691358024691358,0.9621212121212122,0.9564164648910412,,
3,194,0.9387492565073502,0.9821428571428571,0.9707288215204164,0.9586374695863747,0.8968590242320845,0.9685863874345549,0.9452516426200637,0.99375,0.9586374695863747,0.9597989949748744,,
3,195,0.9873138415338163,0.9957983193277311,0.9908340240148021,0.9875776397515528,0.9681835539844654,0.9895287958115183,0.9772777005457729,0.9875776397515528,0.9949494949494949,0.9899749373433584,,
3,196,0.9248569202645065,0.976890756302521,0.9577582546300998,0.9495192307692307,0.9317982257860352,0.9790575916230366,0.9605805335161786,0.9693251533742331,0.9544303797468354,0.9495192307692307,,
3,197,0.9714633253933777,0.9915966386554622,0.9854106527536564,0.9798994974874372,0.944014219061608,0.9842931937172775,0.9758896151053014,0.9937888198757764,0.9825436408977556,0.9798994974874372,,
3,198,0.9925431062587164,0.9978991596638656,0.9966414564404514,0.9949494949494949,1.0,1.0,1.0,1.0,0.9949494949494949,0.9949748743718593,,
3,199,0.949151845239525,0.9842436974789915,0.9702626827876258,0.9624060150375939,0.9306666733120069,0.9790575916230366,0.9600189933523268,0.975609756097561,0.9727722772277227,0.9624060150375939,,
3,200,0.9466347055180423,0.9831932773109243,0.9673462371898767,0.9628712871287128,0.9034683827588823,0.9685863874345549,0.9317412935323383,0.968944099378882,0.9702233250620348,0.9628712871287128,,
4,1,0.9324298443269905,0.9747899159663865,0.9505382255219457,0.9207317073170732,0.9477835922808019,0.9790575916230366,0.9548894790283528,0.9790209790209791,0.9638888888888889,0.9385113268608414,0.9207317073170732,
4,2,0.9215795518870917,0.9726890756302521,0.9506827758551758,0.9302325581395349,0.969623657714074,0.9895287958115183,0.9810155122655123,0.986013986013986,0.9350282485875706,0.9514563106796117,0.9302325581395349,
4,3,0.9478096512121172,0.9810924369747899,0.9636226766632932,0.9341317365269461,0.963132784974962,0.9842931937172775,0.9628747072599533,0.9929577464788732,0.9635854341736695,0.9638157894736842,0.9341317365269461,
4,4,0.9406146643445255,0.976890756302521,0.9514641624160841,0.9151515151515152,0.914485015573751,0.9685863874345549,0.939914161408173,0.9659863945578231,0.9607843137254902,0.9639344262295082,0.9151515151515152,
4,5,0.9557553445986097,0.9842436974789915,0.9702567917342393,0.9526627218934911,0.9510206182062447,0.9842931937172775,0.9724418129848917,0.9929577464788732,0.9715909090909091,0.9638157894736842,0.9526627218934911,
4,6,0.9374029736553375,0.976890756302521,0.9549621730727853,0.9298245614035088,0.9723508975101331,0.9895287958115183,0.9786460101867572,0.9793103448275862,0.961218836565097,0.9494949494949495,0.9298245614035088,
4,7,0.9274491009468445,0.9726890756302521,0.9465485087305971,0.9216867469879518,0.912474700951161,0.9685863874345549,0.9425825873545561,0.9724137931034482,0.96398891966759,0.9281045751633987,0.9216867469879518,
4,8,0.9331925262895984,0.9758403361344538,0.9546380826057459,0.9204545454545454,0.9290608236916084,0.9738219895287958,0.9493120436516662,0.9929577464788732,0.9553072625698324,0.9498327759197325,0.9204545454545454,
4,9,0.9268127156125299,0.9716386554621849,0.9420441723562509,0.8928571428571429,0.8910403963519892,0.9581151832460733,0.9202375807461183,0.9724137931034482,0.9581005586592178,0.9448051948051948,0.8928571428571429,
4,10,0.9348566863012077,0.9737394957983193,0.9444684128491541,0.8773006134969326,0.935961189378511,0.9738219895287958,0.935496393508315,0.986013986013986,0.9720670391061452,0.9424920127795527,0.8773006134969326,
4,11,0.9475229654344943,0.9800420168067226,0.9598318503350304,0.9127906976744186,0.9422060085781697,0.9790575916230366,0.9594775006776906,0.9929577464788732,0.9633802816901409,0.9701986754966887,0.9127906976744186,
4,12,0.8971809897692404,0.9590336134453782,0.917642766310092,0.8209876543209876,0.8699660430597134,0.9476439790575916,0.890453486535576,0.9929577464788732,0.9538043478260869,0.9028213166144201,0.8209876543209876,
4,13,0.8434763097694193,0.9411764705882353,0.8905197589777871,0.8181818181818182,0.8292481554532738,0.93717277486911,0.8826117744731765,0.9655172413793104,0.923728813559322,0.8546511627906976,0.8181818181818182,
4,14,0.926569020501012,0.9737394957983193,0.9514168271435713,0.9302325581395349,0.9714887477581466,0.9895287958115183,0.978957528957529,0.9861111111111112,0.9532967032967034,0.936026936026936,0.9302325581395349,
4,15,0.9450229898615508,0.9810924369747899,0.9659198353166025,0.9523809523809523,0.9520763275284938,0.9842931937172775,0.9721224853577795,0.993006993006993,0.9575070821529745,0.9607843137254902,0.9523809523809523,
