"sample_id","B.cells.naive","B.cells.memory","Plasma.cells","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.follicular.helper","T.cells.regulatory..Tregs.","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Mast.cells.resting","Mast.cells.activated","Eosinophils","Neutrophils","RMSE"
"TCGA-BH-A18K-01A",0.0872740622900165,0,0.0133747338879477,0.0288817565869782,0,0.170985704558249,0,0.0665265316242708,0.00539608654653702,0,0,0.052503222544075,0.0217277485184988,0.113466148101115,0.0980633706224993,0.151843915489125,0.0501295108116881,0.0637849021164701,0.0707093528768037,0,0,0.00533295342572536,1.8027249734683
"TCGA-BH-A18L-01A",0.0197342200499864,0.0265504323033229,0.0466834778470215,0.00974552368910657,0,0.0570330831128292,0,0.105194001026521,0,0.00793112218616537,0,0.0249740593140617,0.0346385275896391,0.0479723617704281,0.175495898887023,0.285237922313726,0,0.0334596220572578,0.118736322291084,0,0.00661342556182659,0,1.86177427679121
"TCGA-BH-A18M-01A",0.210643931113302,0,0.0600179697331329,0.021681442350375,0,0.19621772440253,0,0.0611761894241359,0,0,0,0.0250648134109836,0.0521188456619817,0.00342649798149327,0.0679001650356828,0.115291168579247,0,0.0598855249128706,0.117307667776853,0,0.000473747697330506,0.00879431192008165,1.85739066921732
"TCGA-BH-A18N-01A",0,0.0212586330341796,0.0194273768884871,0,0,0.187128113563484,0,0.0195250326843922,0.0560789897603817,0,0.112828509570358,0,0.0312186900834324,0.139672997009262,0.062601360592259,0.255992558972624,0.0107516877377786,0.0289352663209476,0.0545807837824139,0,0,0,1.93518944750853
"TCGA-BH-A18P-01A",0.105694390861476,0,0.0596581360680822,0.0218883368663127,0,0.166439645845928,0.015213651003891,0.114595114636628,0,0,0,0.0715870083340647,0.0247545353148536,0.0704565369829706,0.164090419679611,0.0999690134294085,0.0127206030854664,0.0404571351259546,0.0324754727653525,0,0,0,1.90600308746683
"TCGA-BH-A18Q-01A",0.091996033782636,0,0.0366516292263198,0.0741351858512631,0,0.14034889875838,0,0.141462221916495,0,0,0,0.09450320745501,0.0649530400328056,0.0369479459560329,0.127673570870699,0.0707256293305997,0.0133588939841941,0.069653446266399,0.0367152199939396,0,0.000875076575225559,0,1.90589545497988
"TCGA-BH-A18R-01A",0.124641331691057,0,0.0504546765179007,0.031944862074233,0,0.203226205672507,0,0.0972108857960549,0,0,0.00858572702425619,0.0302652849938362,0.0558220305949113,0.0318283800134115,0.10473067153964,0.0903497844295728,0.0350477542251691,0.0531243045425063,0.0827681008849441,0,0,0,1.76347995218698
"TCGA-BH-A18S-01A",0.00253288013694174,0.0145296439804545,0,0.00320792062256336,0,0.205010878701876,0,0.107702844526308,0,0,0.0128695384622338,0.030402817208592,0.011749765590775,0.165099681367889,0.00190661808737316,0.27046992128529,0,0.0445161433762355,0.0882863357772088,0,0.041715010876259,0,1.98225529477154
"TCGA-BH-A18T-01A",0.0682997985962374,0,0.0473158421726973,0.0318546786810544,0,0.166135638342294,0,0.126461699107845,0,0,0,0.124870776810476,0.0188592330742001,0.0871332162737666,0.138317893097392,0.0825134711492754,0,0.0460771572137538,0.0571161562046034,0,0.00500536984063709,3.90694357671617e-05,1.84727274051982
"TCGA-BH-A18U-01A",0.0611919032936362,0,0.0788315304604713,0.0283412861612659,0,0.214967681126612,0.0293978078001199,0.0789075184841704,0,0,0,0.00428605756842158,0.0150884115300661,0.0608735053356962,0.133581817222196,0.142362542825203,0,0.0314197776584266,0.0818902212563986,0,0,0.0388599392773153,1.79381774390626
"TCGA-BH-A18V-01A",0.0560586382336052,0,0.0175453284646152,0.00302522390925348,0,0.229417616378902,0,0.080251544910144,0,0,0,0.0594004718962129,0.0878355524080844,0.0810235637737839,0.15670160197536,0.0957980876347818,0.0379750366131879,0.0701748397319628,0.0157892545796758,0,0,0.00900323949043064,1.8806206351624
"TCGA-BH-A1EN-01A",0.0270815169314915,0,0.00831127561628891,0.0266806546363824,0,0.232868627095988,0,0.00583849942109548,0,0,0,0.0936072642493145,0.0261693143677764,0.108775109745792,0.037510685907682,0.257577497262588,0,0.0357262848282401,0.13985326993736,0,0,0,1.84090377205499
"TCGA-BH-A1EO-01A",0,0.0281277060351744,0,0,0,0.153428124449094,0.00305663695586367,0.0891700954998378,0,0,0.0141999201126558,0.00805154640620758,0.0613694832977745,0.0589061429725381,0.128056280448086,0.166435094704048,0.0597393926292787,0.0508700644224327,0.178589512067009,0,0,0,1.91224090797752
"TCGA-BH-A1ES-01A",0.000959337614478035,0,0,0.0206357821235477,0,0.254344067897328,0,0.0307684680165441,0.00673083368388509,0,0.0708752891523594,0.0651517864278881,0.0197995507612221,0.0638538045148576,0.0411839528033002,0.160086352711492,0.0112126467082973,0.11132143676112,0.143076690823681,0,0,0,1.88756628878797
"TCGA-BH-A1ET-01A",0.109645647666844,0,0.08440687296897,0.0833962446950716,0,0.168045853554196,0.0233000224009423,0.0677853265751176,0,0,0.0158759521324981,0,0.0382097581509155,0,0.107994667875245,0.137554225276461,0,0.0519188766384809,0.104022523620623,0,0.00230923588211012,0.00553479256252545,1.9608129224488
"TCGA-BH-A1EU-01A",0.170133146198216,0,0,0.0460779703707449,0,0.196485023038352,0,0.0913045513076241,0,0,0,0.0362937775680622,0.0307019988891815,0.0423122189164868,0.112562126005007,0.104879484735572,0.0140618663591386,0.0652932703919743,0.0823256312447244,0,0.00756893497491668,0,1.87445202964034
"TCGA-BH-A1EV-01A",0.147546838694503,0,0.0893837121606358,0.0612244488850894,0,0.0897534639882898,0,0.0132996269688635,0.0341600582051526,0,0,0,0.00969667602113257,0.114779107767133,0.0437083787106848,0.298845526552637,0,0.0716019888303974,0,0,0,0.0260001732154805,1.88621916165219
"TCGA-BH-A1EW-01A",0.112991667195439,0,0.0301532707694919,0.0522615955575912,0,0.190794637354287,0.0300870565182085,0.0103548855926459,0.0200604097761833,0,0.049045854879968,0,0.0857809785923808,0.0248659146259928,0.130364928478141,0.0871971570798088,0,0.0663781060436115,0.0901934713717388,0,0,0.0194700661645111,1.88748481279918
"TCGA-BH-A1EX-01A",0.0505391135766965,0.0192267101420437,0,0.0435701517716371,0,0.213912712167757,0.00368224375540342,0.156282722261907,0,0,0.0191720712316506,0,0.0310829202815487,0.0887939891831877,0.109656313524891,0.154851736455733,0,0.0950026306495493,0,0,0,0.0142266849979943,1.94350324838322
"TCGA-BH-A1EY-01A",0.0434959381885452,0.00438359305273136,0,0.0208191974077425,0,0.169689203063371,0,0.100302924093919,0.0200311409731159,0,0,0.058254925126034,0.0415050787882274,0.0685293663052884,0.142237862572303,0.0962205501147206,0.0619826163703669,0.0539389549189595,0.116556668370175,0,0,0.00205198065450095,1.80577903166042
"TCGA-BH-A1F0-01A",0.0977963943961442,0.0123484310856156,0.0320747183269534,0.034785834240769,0,0.184058938967834,0.0064946102790144,0.0991670211571338,0,0,0.00822584619706872,0.0449793241327246,0.0488937200186051,0.0971832653443898,0.117344573078853,0.11636684449393,0,0.0703889787197027,0.0258510501849564,0,0,0.00404044937630557,1.93302279724467
"TCGA-BH-A1F2-01A",0,0.00737020519147887,0,0,0,0.20565315319034,0,0.060384624370305,0,0,0,0.0859422225577941,0.0419671402750494,0.086975158034254,0.0482893252141794,0.168680120668993,0,0.0757152350704111,0.140051760860233,0,0.0253577631565773,0.0536132914103851,1.86474381925582
"TCGA-BH-A1F5-01A",0.0593898876783169,0,0.0664916436900316,0,0,0.226151277721415,0,0.0880251124773104,0,0,0,0.036881314547865,0.0266201635962942,0,0.0741913032053787,0.135227420623435,0.0736128706662601,0.0344510163736406,0.16248457023328,0,0.0164734191867735,0,1.85947815469475
"TCGA-BH-A1F6-01A",0.161004407705499,0,0.0641978972582191,0.0778746686004307,0,0.113588161699903,0.000804794135014706,0.104657077030242,0,0,0,0.0673465888731115,0.0599009024312513,0.0475730349893834,0.110402491401216,0.111261895682535,0,0.0662204546472354,0.0137574763556206,0,0,0.00141014919033887,1.84195134814987
"TCGA-BH-A1F8-01A",0.145079402000551,0,0.0805075102510509,0.0646264212302742,0,0.226400775481799,0,0.0526165888854016,0,0,0,0.045817412212443,0,0.0406395651535518,0.0469992457101852,0.115054363852657,0,0.0936224564316486,0.0796530670253586,0,0,0.00898319176507821,1.81545124701437
"TCGA-BH-A1FC-01A",0.0839600425643632,0,0.166116725365288,0.114233609197429,0,0.0781015648701558,0.0725967868080321,0.0911321411084134,0.00412739775070238,0,0,0.0468796042133102,0.0144509297115087,0.0463247299586204,0.123891949070577,0.088002611113273,0,0.0500719645571347,0,0,0.0201099437111916,0,1.92738910652284
"TCGA-BH-A1FD-01A",0.0644154125742353,0,0.0460917708641102,0.019982111860784,0,0.185444024034007,0,0.0966963864418938,0,0,0,0.00737857105062476,0.0112781948004583,0.0734602225191324,0.143007523422509,0.187820472847602,0,0.0654278223763662,0.0447507453324851,0,0.0141704506864278,0.0400762911893637,1.90456931712782
"TCGA-BH-A1FE-01A",0.13501341121597,0,0,0.00900471233146364,0,0.189780140508739,0.0220228822177116,0.0671492737227915,0,0,0.0399110241522981,0.0363591210520898,0.0475020930391904,0.0549138721845847,0.141399904731836,0.052789962789771,0.0127383962005624,0.0585275195505849,0.132887686302407,0,0,0,1.82648019057823
"TCGA-BH-A1FG-01A",0.0880113762240586,0,0.0528594274337401,0.00490675263891144,0,0.160267922351826,0,0.0302414265492405,0,0,0,0.0310629482124262,0.0316839743515324,0.0421561540322657,0.153854706176249,0.160773367605407,0.00850678979180177,0.0204526360765359,0.205704580164504,0,0.0095179383915011,0,1.78537602189955
"TCGA-BH-A1FH-01A",0.15058229500966,0,0.0940191722915523,0.139262617269176,0,0.209177017520604,0,0.0402827274989332,0,0,0,0.0315885960750923,0.0909927506094833,0.0572361500789757,0.0401757837133512,0.0240532079329845,0,0.0453169280171666,0.0692798057890086,0,0.00803294819401156,0,1.9300898364985
"TCGA-BH-A1FJ-01A",0.071163052705838,0,0,0,0,0.118993351859184,0,0.060602202808827,0,0,0,0.0538242429470853,0.00212108453210131,0.112489959498544,0.0190364860945283,0.216589079134361,0,0.135976419063336,0.128750005773705,0,0.0804541155824906,0,1.94995348470247
"TCGA-BH-A1FL-01A",0.128077061532772,0.0226212854788976,0.0271828688174155,0.0145709049258854,0,0.20118306184419,0,0.148947647380888,0,0,0,0.0281734526944441,0.0471088860279201,0.0602700128531072,0.0738458075486815,0.10473234285932,0,0.0182518161649421,0.125034851871536,0,0,0,1.86193490290957
"TCGA-BH-A1FM-01A",0.013716849747023,0,0.00400898645661556,0.0416854736289452,0,0.116988341584516,0,0.0314923904269463,0,0,0,0.0268289556269933,0,0.142568734247728,0.0634019143951825,0.268259132153012,0.0093052280245659,0,0.184477577246291,0,0,0.0972664164621821,1.76027212958083
"TCGA-BH-A1FN-01A",0.113274330696896,0,0.0604916492397135,0.0274650816807347,0,0.16400433988737,0,0.124102421146034,0,0,0,0.0235242636452766,0.0234620708931397,0.168212334283955,0.17113877560003,0.0923272339587407,0,0.0121245820083619,0,0,0.00290583198207597,0.0169670849776717,1.85151107031106
"TCGA-BH-A1FR-01A",0.0331139965350526,0.129607924469258,0,0.0515329255015005,0,0.188731247355752,0,0.0746969838282965,0,0,0,0.0380888149446456,0.0224269408577956,0.0851081275773357,0.181398067297999,0.158685914413027,0,0,0.0366090572193366,0,0,0,1.85038447054208
"TCGA-BH-A1FU-01A",0.100159023522296,0.0469525522741378,0,0.0546974276367677,0,0.214475801226337,0,0.0399886772173539,0,0,0,0.054901427979507,0.0635045296957939,0.170571110308348,0.0982520697435189,0.0233251587515933,0.0067568456188512,0.0490687214132067,0.071372333674739,0,0.00597432093754903,0,1.73651238230868
"TCGA-BH-A201-01A",0.110230736507473,0,0.0509726625324436,0,0,0.250712175143313,0,0.0679831550609088,0,0,0.0637782699329856,0,0.0492002251221018,0.127797274010048,0.104154177064622,0.0465745835995387,0.015125107238369,0.0604105790022709,0.0530610547859255,0,0,0,1.86255658383686
"TCGA-BH-A202-01A",0.0513447042853993,0,0.0174970259058493,0.0968630768000006,0,0.127000058396273,0.0456864485027527,0.0921680994798849,0.00418433022406829,0,0,0.0384822178445304,0.0103440187399323,0.0879864435616824,0.150857352036862,0.138905349014175,0,0.02800413745213,0.0934110787118268,0,0,0.0172656590446332,1.84683823451392
"TCGA-BH-A203-01A",0.0603070997145082,0.0428304428634399,0.00375210394986235,0.0592890430644268,0,0.132181685657788,0.0445941104885238,0.118980515433042,0,0,0.0586763260368455,0,0.0551998100973277,0.0702106003681726,0.144095144321937,0.110939590190904,0.0108056163265564,0.0618170874279716,0.0263208240586939,0,0,0,1.75136688922176
"TCGA-BH-A204-01A",0,0,0,0.133768861566918,0,0.206238829302662,0,0.00439194109258863,0,0,0,0.0428351835623723,0.0354657508972574,0,0.0512204886522361,0.293616934224724,0,0,0.135292825684875,0,0.0711127829700891,0.0260564020462781,1.80370690672496
"TCGA-BH-A208-01A",0.137497434057397,0,0.0858109853640243,0.00706443894230927,0,0.23303790664486,0,0.0201157602627698,0,0,0,0.0777100771300286,0.0149716987929946,0.0713503053923568,0.0788458684813263,0.103214900160585,0.00873182305801379,0.050823540959395,0.110825260753939,0,0,0,1.7936006123316
"TCGA-BH-A209-01A",0.144593193010444,0,0.0427143633421295,0.0624312858072017,0,0.147047000452593,0.0483107293434505,0.028123289718213,0,0,0,0.0872098219980019,0.0346051674631733,0.0444392616736764,0.10533292717036,0.0862911851366729,0.00749943795650318,0.0545618873980998,0.106840449529481,0,0,0,1.76957240557295
"TCGA-BH-A28Q-01A",0.124501913421996,0,0.0235082230300344,0.0188600137945394,0,0.291131208451621,0,0.104468668048792,0,0,0,0.0441908885744961,0.023332635446738,0.0715333397733199,0.087365872962631,0.10426846900316,0,0.0172588823821854,0.0895798851104867,0,0,0,1.90248629151489
"TCGA-BH-A2L8-01A",0.111373877592253,0,0.043667538124606,0.118158447906156,0,0.126431452348685,0,0.0471946373509912,0.00287616411059635,0,0,0.084980713287751,0.0593882755243408,0.0304873478264387,0.108118956742419,0.101457197921818,0.0187049325537107,0.0323800956127119,0.114780363097523,0,0,0,1.78992753599768
"TCGA-BH-A42U-01A",0.143984619918158,0.0563249924702674,0.0378686616520449,0.0912279885703414,0,0.124234873444464,0,0.118136182777399,0,0,0.0189657724575954,0.0274937190278959,0.0481688534257729,0.0762756471418818,0.113422105761052,0.0694785598709237,0.00257851241840703,0.0430738745447234,0.0287656365190727,0,0,0,1.81600740369182
"TCGA-BH-A42V-01A",0.0922964205184145,0,0.0455683829445208,0.043564645935836,0,0.20368776489904,0,0.0894907135316443,0,0,0,0.0909604781742603,0.0732031523340547,0.0740662177698404,0.0789613676062338,0.0713717714488847,0.0151089769084796,0.0244974654135337,0.0972226425152568,0,0,0,1.81930117181256
"TCGA-BH-A5IZ-01A",0.0530469174685002,0,0.0507394191849977,0.0521371036933971,0,0.1254948377129,0,0.0987108074233739,0,0,0.0550782349816186,0.0265312503225547,0.0533951619644497,0.167708931623185,0.0634561015252225,0.109775685559937,0,0.105501269419027,0,0,0,0.0384242791208365,1.89926459286044
"TCGA-BH-A5J0-01A",0.0322591857592736,0.0159110769212861,0.00149709748704813,0.0415088652477027,0,0.198898118678686,0,0.0780450300833191,0.0116653284877132,0,0,0.0963572967246279,0.0549323648618428,0.0738382554725141,0.0972919687828157,0.107812140621164,0.0358508711296206,0.0497714911234092,0.104360908618976,0,0,0,1.75211329320016
"TCGA-BH-A6R8-01A",0.0470170132620664,0,0.036930040034951,0.0152082659513159,0,0.142046489015346,0,0.0966233527577742,0.0361957802968537,0,0,0.0713803807934344,0.0690969091612737,0.0446996192947312,0.129288392729768,0.165409613758318,0,0.0743873225539251,0.0691854097241279,0,0,0.00253141066611374,1.85364843369491
"TCGA-BH-A6R9-01A",0.0513178437653105,0,0.0500323417218038,0.0336154563354646,0,0.176587401952194,0,0.0374230546445273,0.0300755914052735,0,0,0.103279595365702,0.0173177310647228,0.0676215923842617,0.13153223199339,0.104035874244587,0.0764580968870145,0.00860826244710229,0.0943737048790735,0,0,0.0177212209095726,1.85634703402972
"TCGA-BH-A8FY-01A",0,0.0247249638344593,0,0,0.0331521338481089,0.078176996615031,0,0.0592350548804991,0,0,0.117224916157341,0,0.252112138522836,0,0,0.318913476077225,0.00320363627615971,0.0657316633895745,0.00974719419615177,0,0.0377778262026134,0,1.91184689957718
"TCGA-BH-A8FZ-01A",0.184006759468243,0,0.0296907687620653,0.0340734226906692,0,0.131933006368741,0.0143927748736305,0.050071011585758,0.00269733098678126,0,0,0.0114901397786282,0.0402080702997317,0.0849844564807421,0.0598344014957355,0.0726114894120876,0.0611972009439778,0.0732674804465534,0.116787997003747,0,0.032753689402909,0,1.8741569058909
"TCGA-BH-A8G0-01A",0.179493604249326,0.0101571078334326,0,0.0172952822998628,0,0.132492281670044,0,0.027722924025875,0.00181784580936218,0,0,0.0959259718998368,0.043381699376151,0.169201317061823,0.0737841065591926,0.113602702165892,0,0,0.135125157049202,0,0,0,1.81536106114533
"TCGA-BH-AB28-01A",0.18876619618509,0,0.0393805030114274,0.0123647909778987,0,0.185400353814408,0,0.09703302454976,0,0,0.0184083724683218,0.0402428698442191,0.0571550339884741,0.0349695362969188,0.107353493536715,0.106075897792339,0,0.0427393102807447,0.0701106172536828,0,0,0,1.80519071593918
"TCGA-C8-A12L-01A",0.134444537984125,0,0.0638641992003348,0.021245375868094,0,0.163573467718265,0.0327271602445029,0.0948874450472224,0,0,0,0.046755699913417,0.0262232378083047,0.0944624019925505,0.11440896816072,0.0801770307423758,0.0394940743814423,0.0287060456926618,0.0590303552459839,0,0,0,1.87518926717961
"TCGA-C8-A12M-01A",0.0189244195403575,0.0124919985281529,0.125302573056289,0.0700291762540893,0,0.140856528513108,0.00804638573965906,0.114032309455152,0,0,0,0.0104732911876064,0.0319557700246385,0.106295760136589,0.14995175184533,0.0591610447966136,0,0,0.152478990922415,0,0,0,1.75807357409578
"TCGA-C8-A12N-01A",0.00705452934498133,0,0,0.0480307681646006,0,0.116442882897703,0,0.0981385678535455,0,0,0,0.10791567452226,0.0195930999859668,0,0.0982900188590467,0.24357755971812,0.0716982823129763,0.0781560054133511,0.0900938893693817,0,0.00902049815428143,0.0119882234037858,1.89391278293011
"TCGA-C8-A12O-01A",0.0826067423112839,0,0.126814312587087,0.0310347960675686,0,0.167875561227069,0,0.0639194508281462,0.0501524431655151,0,0.000958674536184257,0,0.0103770023527948,0.0834728649885059,0.090909357853522,0.148698120427917,0,0.0502821528872248,0.0682486800844358,0,0,0.0246498406827459,1.87521461719083
"TCGA-C8-A12P-01A",0.0916372769822073,0,0.0757575514690649,0,0,0.162883670477331,0,0.0733707356908245,0,0,0,0.0828609605443159,0.0157942061140299,0.111267995669081,0.1116725655804,0.122810510206122,0,0.0583531396631055,0.0935913876035175,0,0,0,1.79727657046501
"TCGA-C8-A12Q-01A",0.0496384236708657,0.0290863199476691,0.0154452168806045,0.0148264282371773,0,0.181126964038397,0,0.111217231661114,0,0,0.0038911099229259,0.0362752352033355,0.0296830858449532,0.119699039223557,0.105941439534311,0.145987799985625,0.000252816068761539,0.0680423313727593,0.0868703633794477,0,0,0.00201619502849635,1.81856049617574
"TCGA-C8-A12U-01A",0.0661676268474925,0,0.0357208066453778,0.140896809241444,0,0.0904095103246663,0.0417509293994549,0.0886567166158367,0,0,0,0.0652074357324737,0.0297618292086152,0.0649178138963935,0.135867118744739,0.0987140162487169,0,0.0151099338704822,0.126819453224307,0,0,0,1.73465250566271
"TCGA-C8-A12V-01A",0.12198929216533,0,0.0565070416432361,0.121143416401386,0,0.0569534705376588,0.0331613722146584,0.114625309950068,0,0,0.0141030191397814,0.0606886415311989,0.0240280553130935,0.0291190462659208,0.111608566923119,0.110380198698317,0.0471705370397414,0.0585236314210923,0.0399984007553988,0,0,0,1.93976828194508
"TCGA-C8-A12W-01A",0.0684328939364863,0,0.190660495129166,0,0,0.20414147533991,0,0.00688494453092327,0.0200034146463076,0,0,0.0349458295751008,0,0.132375479465888,0.0536712430166173,0.161416192444642,0,0.0288910097989844,0.0913130063936905,0,0,0.00726401572228347,1.86999291828662
"TCGA-C8-A12X-01A",0,0,0.0467440980450061,0,0,0.198047709430298,0,0.0430627669996587,0,0,0,0.072673195165885,0.0185477049771078,0.0867495864572691,0.0875059175759912,0.228816285102693,0,0.027022582822837,0.105390199403866,0,0,0.0854399540193878,1.92142888693836
"TCGA-C8-A12Y-01A",0.112940799227919,0,0.067275655455736,0,0,0.102314395028368,0,0.0991818998580681,0,0,0,0.0795881271863488,0.0307629396609744,0.129081036921562,0.131578009492809,0.080861310332788,0,0.0321187630405026,0.134297063794925,0,0,0,1.83855034499476
"TCGA-C8-A12Z-01A",0.0532039972879143,0,0.0605574710444297,0.0217544463862725,0,0.113496450374078,0,0.0451217208903658,0.00404344619911042,0,0,0.0555945363188436,0.00245409498511697,0.237385877866884,0.174244670416372,0.107146297061967,0.0188032661679762,0,0.10619372500067,0,0,0,1.80363846865431
"TCGA-C8-A130-01A",0.0876050365884824,0,0.0273700760450451,0.108345951794714,0,0.123414649825915,0,0.09099644888908,0,0,0,0.0610756783689295,0.00864263568108035,0.129072591169663,0.102961333439265,0.097093324133914,0,0.0279439056688748,0.135478368395036,0,0,0,1.7414810598488
"TCGA-C8-A131-01A",0.0740002394820428,0,0.0484416861863752,0.0585156095718194,0,0.144332943444118,0,0.112748508930595,0,0,0,0.0592125006364956,0.0860799180324806,0.145674426672801,0.04773320713873,0.110822664624706,0,0.0953530747137556,0,0,0,0.017085220566081,1.79169450722042
"TCGA-C8-A132-01A",0.137985579804727,0,0.0799541588779328,0.060609283703554,0,0.149537685966511,0,0.0571311927340725,0.0496858209968684,0,0,0.071480574657808,0.0482010883697015,0.0623394205120855,0.11019200194731,0.0516255112615105,0.0213884478224241,0.0657180539102442,0.0341511794352498,0,0,0,1.8123930008702
"TCGA-C8-A134-01A",0.0606149771196815,0.0461569091387024,0,0.0426855193551144,0,0.132962743467109,0.0449090508564003,0.0860460250339184,0.0435926231766448,0,0.00770810062540321,0,0.0580368150730423,0.133736615785227,0.163029332461087,0.058534971951323,0.033222028203037,0.0589556964914035,0.0298085912619056,0,0,0,1.77729031847074
"TCGA-C8-A135-01A",0.180405984326452,0,0.0849732393195188,0.122063720484412,0,0.12586499463372,0.0106301722770212,0.0555929814885732,0.000865203566563678,0,0,0.0504289822738197,0.0136028522482676,0.0571339774571852,0.0756620372935145,0.11357094162652,0,0.0353567368599978,0.0738481761444338,0,0,0,1.77899902016565
"TCGA-C8-A137-01A",0.135830262495856,0,0.0319633984330112,0.0310438061831314,0,0.251571791982827,0,0.0396209591714695,0.00506033781289843,0,0,0.00996280452005836,0.0254844158302777,0.181683812424543,0.107905222894932,0.091288845213546,0,0.0160998328314786,0.0724845102059708,0,0,0,1.79823557015376
"TCGA-C8-A138-01A",0.139023474927431,0,0.0573897377550788,0.10035207312539,0,0.0849986382168001,0.000476541535257551,0.0650660066707245,0,0,0,0.0867631573370433,0.0137715832979622,0.108321227811835,0.117317410933866,0.0451414953677303,0.00261119461025057,0.0568814553319016,0.121886003078729,0,0,0,1.75884358407526
"TCGA-C8-A1HE-01A",0.0880904206719613,0,0.00868692584142991,0,0,0.273721264157325,0,0.0495503679676583,0.0136553857958074,0,0.0592658606605717,0,0.021924233781925,0.0608611720241517,0.116122881533491,0.162916211408283,0.00993536132631174,0.0635971654120552,0.0507091896205241,0,0.0209635597985044,0,1.92002319921826
"TCGA-C8-A1HF-01A",0.0880091315935013,0,0.0176620504321625,0.133596690111633,0,0.197207815097929,0.0711433823549606,0.0580309501867191,0,0,0,0.0161569279041116,0.00586404343476378,0.102315963045931,0.143412278663422,0.125306059623634,0,0.0310923856589792,0.0102023218922519,0,0,0,1.83650532489129
"TCGA-C8-A1HG-01A",0.0426400491352654,0.0419414058165386,0.103076230082497,0.103507168360298,0,0.135068749229023,0.0128853058333292,0.0469774208414846,0.0121693557708693,0,0,0.0860930657664614,0.0195042037443484,0.058899854509013,0.116186685157285,0.112617242135766,0.00306345057044096,0.0339540559584153,0.0714157570889636,0,0,0,1.75806941348703
"TCGA-C8-A1HI-01A",0.131059217625384,0,0.217011432252058,0,0,0.138377977608643,0,0.0182230901349874,0,0.0003684657009698,0,0.0113393753421729,0.0283708175808744,0.0596315674374558,0.0915235151614343,0.153685806825944,0.0077399737578456,0.0312774418476432,0.0897391674145128,0,0.021652151310074,0,1.85259410287649
"TCGA-C8-A1HJ-01A",0.143581863499324,0,0.0421678330746546,0.0520295530420749,0,0.124448270406858,0.0186365110023287,0.145306464721833,0,0,0.0259447052209233,0,0.0400649369794752,0.0711356654012294,0.166331465827095,0.0499257041438219,0,0.088220790460613,0.00911624241563768,0,0.0230899938041311,0,1.72520351989761
"TCGA-C8-A1HK-01A",0.223929830368585,0,0.134150759203969,0.0331918217418223,0,0.0979174576020264,0.00929257203882349,0.0507395365359038,0.0232747422337099,0.0161686570125225,0,0.0583242013297842,0,0.0262448435135034,0.106662462359547,0.107935994674877,0,0.0468125051319735,0.0653546162529536,0,0,0,1.84415904183683
"TCGA-C8-A1HL-01A",0.0714545038736142,0,0.0662999036770759,0.0274355395683941,0,0.166678637177569,0,0.0221595249254121,0,0,0.0116377379361407,0.00534278017007629,0.0273191710840693,0.136288763102489,0.0595355355571971,0.243608973939344,0,0.0728328679616054,0.0725340393026749,0,0.0168720217243376,0,1.79468104381034
"TCGA-C8-A1HM-01A",0.0664708368141314,0,0.00378409096198293,0.154934463991675,0,0.0886210018415679,0.0765776709245652,0.0934280582297574,0,0,0,0.118300344322055,0.0366892571123052,0.0052385801101425,0.147692411958719,0.128530132166999,0,0.0320135272806191,0.0477196242854808,0,0,0,1.89883406035046
"TCGA-C8-A1HN-01A",0,0.0183729255562866,0.00508641255281934,0.0542449728892212,0,0.115164898129747,0,0.117821298137249,0,0,0.065881187529313,0,0.0328712585806772,0.103853606952948,0.141623847097863,0.265013910519131,0,0.0344684290155956,0,0.0296861651869066,0.0159110878522426,0,1.86429481602598
"TCGA-C8-A1HO-01A",0.0929971326031132,0,0.120115909867055,0.00871860016278133,0,0.157487873916858,0,0.0671174811489675,0,0.000425148637547559,0,0.0721324982031514,0.0152184982380494,0.081434922165623,0.158584434830718,0.107290541867831,0,0.014661643305923,0.0983110931846793,0,0.00550422186770098,0,1.9054319283114
"TCGA-C8-A26V-01A",0.0579739169114956,0,0.034180177222302,0.0175772056851102,0,0.133834556729906,0,0.133396843350193,0,0,0,0.0954507305358475,0.0205921031812284,0.0342981039104998,0.142256492597617,0.172707565659439,0.0310268171594361,0.104191378175957,0.0225141088809687,0,0,0,1.91555149190299
"TCGA-C8-A26W-01A",0.167214329075178,0,0.0267023017814395,0.124571534602295,0,0.134373151930803,0.0300222265861127,0.079762004333192,0,0,0.0124562919678766,0.0112019916256775,0.0278374462750584,0.0253310993561034,0.129173323799999,0.126299349530661,0,0.0432655719669316,0.0539400530392473,0,0.00784932412942489,0,1.91371609125518
"TCGA-C8-A26X-01A",0.039774014637148,0.0701093323992371,0.110034470216217,0.0289598442407367,0,0.100252856941832,0.0416245726185952,0.124338691665467,0,0,0.00418724723641353,0.0345239902724525,0.0357584398004919,0.108824243428035,0.137176489868276,0.0595364922148509,0.0107696074478373,0.0496680925661917,0.0441355068283662,0,0.00032610761785208,0,1.77659148153906
"TCGA-C8-A26Y-01A",0.185575283529751,0,0,0.0514621394094385,0,0.0872910231122101,0,0.148126496201063,0.0242270460380943,0,0,0.0424103056225827,0.0174070465725216,0.1675178991408,0.093576960359813,0.0922087655362623,0,0.0901970344774643,0,0,0,0,1.74282954391391
