,No benefits,Responder,TIDE,IFNG,MSI Score,CD274,CD8,CTL.flag,Dysfunction,Exclusion,MDSC,CAF,TAM M2,CTL
S185,False,True,-1.2693530378765896,3.912964805960655,0.9993714108610825,2.2529103755950928,1.8496838808059692,True,-1.2693530378765896,2.0046688105432837,0.09254830548831001,0.205318799158697,-0.006753315517769127,1.496456
S41,False,True,-1.2706170365526461,5.997378185391425,0.9985913802165279,2.712442398071289,2.547620117664337,True,-1.2706170365526461,1.6551484073929097,0.11362605989706206,0.1332638257417929,-0.01899711733692257,2.3611763
S292,False,True,-1.2722214739627984,5.295349118610223,0.9986703701781061,1.8105452060699463,2.1522863507270813,True,-1.2722214739627984,2.023504164338311,0.08268660506592426,0.2283780001206586,-0.020042554303972213,1.9362395
S924,False,True,-1.2723431720985021,3.278842270374298,0.9999235419273865,1.7495900392532349,1.0581955760717392,True,-1.2723431720985021,1.8085620390530237,0.10231847273713293,0.1519816011660252,0.0023630098025097784,0.83483535
S513,False,True,-1.272488494532839,4.27189826592803,0.9997503854666581,1.520462989807129,0.9428319036960602,True,-1.272488494532839,1.5404897294523308,0.08369111723819336,0.13905284902099335,-0.012999055960295214,0.7565133
S645,False,True,-1.2735451097100454,4.889615510900815,0.9989181634328668,2.016310691833496,3.3306167125701904,True,-1.2735451097100454,2.0782551109916674,0.09209934803659593,0.22170650008568,-0.012042485836908562,2.443666
S653,False,True,-1.2736822518120017,6.063958749175072,0.9988985148682246,2.8818166255950928,2.3683416843414307,True,-1.2736822518120017,1.850848083042087,0.08929331453045189,0.20687957001712812,-0.03383461246627797,2.0766704
S168,False,True,-1.2778572078457535,5.347307840983072,0.9989719476211831,2.232072591781616,2.085586726665497,True,-1.2778572078457535,1.7139711931752668,0.08758288127941997,0.1776557103780092,-0.025316251483723934,1.8412969
S668,False,True,-1.2779383753813582,4.408982537065943,0.9968901381547106,1.655886173248291,1.7167724967002869,True,-1.2779383753813582,1.9907096380421183,0.07417202938779321,0.2247545775784268,-0.0120267977300152,1.3588076
S269,False,True,-1.2804167193747007,4.992820266013344,0.9984333336818239,2.715162992477417,1.7847695052623749,True,-1.2804167193747007,2.2062393721475524,0.07927682375945483,0.2777367966997394,-0.03511289367186116,1.7096813
S459,False,True,-1.2805741827271895,6.0260140995184575,0.999235149786594,3.1707096099853516,2.965023994445801,True,-1.2805741827271895,1.9459870405057413,0.10622946938382119,0.18980255610101301,-0.017888411675391788,2.5981429
S283,False,True,-1.2809467123082383,4.50078813638538,0.9985981600736813,1.0277094841003418,2.5482430458068848,True,-1.2809467123082383,1.9003853509999182,0.09284063844591742,0.18505304973881526,-0.006350650160925445,1.8263047
S755,False,True,-1.2811849558046562,5.13277297715346,0.999620119317866,2.917008876800537,2.050418794155121,True,-1.2811849558046562,2.1150672421794163,0.08326236934851883,0.2487328925676733,-0.023210175620894884,1.7579826
S816,False,True,-1.2813792162265862,5.560947130123774,0.9995093207180434,2.60672926902771,1.6853829324245453,True,-1.2813792162265862,1.6512014132138642,0.05671169192659929,0.19883098374155292,-0.023143687601394538,1.5385915
S522,False,True,-1.2814518724238146,4.520419001579285,0.997684542065997,1.8189904689788818,0.6292994469404221,True,-1.2814518724238146,2.223277110790622,0.10995628860968346,0.22727709824745482,-0.015023535993226762,0.63839453
S481,False,True,-1.2819280842676317,6.603687110046545,0.9998092247862295,3.0541467666625977,2.51510089635849,True,-1.2819280842676317,2.227442660587641,0.11103821616675666,0.23756033838785906,-0.026586482635654725,2.3311937
S98,False,True,-1.2824212970109046,5.2046753987669945,0.9992354513102532,2.5361850261688232,2.1540367007255554,True,-1.2824212970109046,1.8187894994786824,0.08967850591632814,0.18996870071556682,-0.021240978958655277,1.7932255
S865,False,True,-1.2828013848872855,4.3327612678209935,0.9984553885972153,1.7495828866958618,2.129106432199478,True,-1.2828013848872855,1.659909818294619,0.08236554947700099,0.15376829668044267,-0.002588562758339605,1.6736037
S272,False,True,-1.283009865436069,4.614439765612284,0.9998386983689884,3.54933500289917,0.7391623519361019,True,-1.283009865436069,1.8951785184685968,0.11643175306162172,0.1799909555164994,-0.027280875693318735,0.6545245
S286,False,True,-1.2844478506350738,6.916966219743093,0.9981542486502657,3.172140598297119,3.0783989429473877,True,-1.2844478506350738,1.862778461408803,0.12043241629672631,0.17991369040890196,-0.03628462045647422,3.0836945
S490,False,True,-1.2848557840761108,4.512875000635782,0.9990219987188017,1.8007210493087769,0.8437440097332001,True,-1.2848557840761108,2.370810556917274,0.10600806104327036,0.24841098313154344,-0.004781039013260703,0.5782199
S695,False,True,-1.285232322173475,4.0518069465955096,0.9996800645581699,2.7010679244995117,1.8168470859527588,True,-1.285232322173475,2.0558356523590655,0.08933158270788223,0.21799660079849761,-0.00787784610680495,1.5339217
S764,False,True,-1.2853385695560235,4.844080165028572,0.9997136039045438,1.2610231637954712,2.0160381197929382,True,-1.2853385695560235,1.8671204170900857,0.11725986273565657,0.16152398541062932,-0.01454861387347679,1.6978537
S199,False,True,-1.285544638768982,5.102034606039524,0.9996343189051655,1.962448000907898,2.801586091518402,True,-1.285544638768982,1.7659020446969917,0.07239618370971126,0.191342796097366,-0.011370838584381532,2.2715588
S933,False,True,-1.2858733781774914,5.136976959804694,0.9998826879403684,2.4262938499450684,2.643520474433899,True,-1.2858733781774914,1.6999067644776291,0.09239513007416385,0.15984460793730337,-0.01429566038778744,2.326291
S301,False,True,-1.2864996651971743,5.381587043404579,0.9996530134357057,2.0693392753601074,1.5289582014083862,True,-1.2864996651971743,2.2094205266882625,0.11385398804265114,0.2264154275313424,-0.020120406151445624,1.5510728
S182,False,True,-1.287239419315466,4.94575184956193,0.9980018761609729,2.091460704803467,2.338854491710663,True,-1.287239419315466,2.1861546671480236,0.1055093012421956,0.22938643444400472,-0.017658921393078893,1.9225022
S343,False,True,-1.2874800453601085,7.175356666247049,0.9994154978962937,3.7479639053344727,3.9574942588806152,True,-1.2874800453601085,1.6205655109732902,0.10217717951990583,0.1573119901007943,-0.038669223127656416,4.1082144
S136,False,True,-1.2878237099188241,4.59631632392605,0.9995470982177237,2.134280204772949,1.132631927728653,True,-1.2878237099188241,1.9764555546161722,0.13820513726182412,0.17335775111256957,-0.03546660338525158,1.7389963
S215,False,True,-1.2883768143263628,3.4919409888486066,0.9998515840809821,2.042607069015503,2.3139232397079468,True,-1.2883768143263628,1.9365980932874467,0.07962512086458412,0.2021098250678832,-0.004847190775501906,1.8398184
S932,False,True,-1.288730571165633,5.370939321815968,0.9984952592957627,2.478062868118286,2.93546986579895,True,-1.288730571165633,1.7784291213373433,0.09321864358919464,0.1748084352889505,-0.019056408799175816,2.6388116
S878,False,True,-1.2887533676050456,5.052262601753075,0.9999526606535128,2.5406768321990967,2.750699281692505,True,-1.2887533676050456,1.614012210270174,0.07993236054097064,0.14422572963643318,-0.0022881674579564595,2.1483173
S598,False,True,-1.289670974801767,6.8413871328035984,0.9998270588435214,2.646019458770752,4.433411598205566,True,-1.289670974801767,1.6820540116022664,0.09655986123621184,0.15927945109497513,-0.020982677705413826,4.2120466
S930,False,True,-1.2905821296617723,3.331165435413519,0.9998423935516286,1.2105847597122192,2.6533228754997253,True,-1.2905821296617723,2.003765445968122,0.1201179340133577,0.15646928023833173,0.006130804537659135,2.303932
S207,False,True,-1.2909706143373108,4.14407554268837,0.9992072451196191,1.7896342277526855,0.8829068839550018,True,-1.2909706143373108,2.251278333922199,0.08388202144660918,0.2640103997932478,-0.01826619487604852,0.8065139
S133,False,True,-1.29136956952215,4.94903714209795,0.9998659977735272,2.9593849182128906,2.840988337993622,True,-1.29136956952215,2.2516513471427912,0.08759528262595213,0.24675224250314187,-0.004572393879687558,2.4126568
S362,False,True,-1.292435961053087,4.705557011067867,0.9983640888761453,1.7942231893539429,2.6685967445373535,True,-1.292435961053087,2.1210223250253493,0.07358674845263313,0.24862436390565373,-0.014006580578859465,1.9240481
S22,False,True,-1.2925035466381112,4.100545493264993,0.9997451084062768,1.9509811401367188,1.7901372909545898,True,-1.2925035466381112,2.1905408165032783,0.09514635117348436,0.22643487034089688,-0.0011302889201253179,1.3442361
S145,False,True,-1.292520358171762,5.994898974895477,0.9998071778222606,3.112278461456299,2.8288636803627014,True,-1.292520358171762,1.7051996450194435,0.10017207408947361,0.1676336045985314,-0.030665078215963124,2.7466843
S314,False,True,-1.2930437208050434,5.597912547489007,0.9978963806132483,2.2760872840881348,3.6221038103103638,True,-1.2930437208050434,1.8689982974854973,0.10214382080094994,0.18437348367578282,-0.021954732859237675,3.4680467
S541,False,True,-1.2939640410513862,5.080804814894994,0.9989689989921068,2.311300754547119,2.260196626186371,True,-1.2939640410513862,1.783764924321674,0.06728530832019856,0.21342185328675162,-0.024374624294263684,1.9083052
S28,False,True,-1.2940297643646415,3.935155093669891,0.9989957153819338,1.6247594356536865,1.6371538043022156,True,-1.2940297643646415,2.17719326890809,0.1020415127362876,0.22111467424381193,-0.007096760382194359,1.4850856
S193,False,True,-1.2944264426243053,5.652143855889639,0.9997753788347105,2.7126262187957764,2.43525493144989,True,-1.2944264426243053,1.6102364042736348,0.06474508627530641,0.16828891487049874,-0.008170299331429752,2.4416573
S745,False,True,-1.2953311833329169,8.456855098406473,0.9987616161760704,4.767970085144043,5.736804246902466,True,-1.2953311833329169,1.1708316455769336,0.08430026717941892,0.09584442855377082,-0.03553140778742329,5.6341286
S307,False,True,-1.2954381988510046,3.482360874613126,0.9999118361399209,1.019760251045227,1.2375307083129883,True,-1.2954381988510046,1.6671737641362763,0.08377428665616851,0.1545799657984717,-0.005695528020335892,0.8903252
S174,False,True,-1.295468035555806,5.019449468702078,0.9994381489561037,2.354393720626831,1.5239445865154266,True,-1.295468035555806,1.7572373771729561,0.09051425448680643,0.18299449483769747,-0.025492526707581998,1.3373936
S614,False,True,-1.2955334421059734,6.758069554964701,0.999451545326721,3.7653791904449463,2.9483290910720825,True,-1.2955334421059734,1.6290596012781087,0.07236231221006482,0.18078430798451003,-0.02807248174640238,3.0707707
S729,False,True,-1.2956033565123182,4.291335046291351,0.9995258995910258,2.344766139984131,1.9368848204612732,True,-1.2956033565123182,1.9007350878865596,0.08547564072198913,0.19748423753523045,-0.010103045395248573,1.5428101
S597,False,True,-1.2957586120698283,6.891979515552521,0.9998391826261102,3.2502782344818115,4.093795537948608,True,-1.2957586120698283,1.8916057623638882,0.10791187128873608,0.1859129170785073,-0.026588097100100943,4.145302
S399,False,True,-1.2976979497537104,4.165735008195043,0.9983547300730943,1.4862769842147827,1.4316770136356354,True,-1.2976979497537104,2.0026302899340553,0.0980826270923116,0.2083993006922248,-0.01796633758008256,1.2404646
S137,False,True,-1.2977928408459516,4.597245539228121,0.9995642268626663,2.730297565460205,1.6610409617424011,True,-1.2977928408459516,2.0726289208011277,0.10186874752854193,0.22154355947132734,-0.022129976485396236,1.3958791
S951,False,True,-1.297861627666989,4.735042355954647,0.9996476674915648,2.010972261428833,1.6741583049297333,True,-1.297861627666989,2.0475799953082454,0.1266586074261217,0.17533059404170284,-0.009655173700367153,1.5894221
S372,False,True,-1.2986122283525734,5.9070487817128505,0.9990042357085221,2.928361177444458,3.0585702657699585,True,-1.2986122283525734,1.8971532681722247,0.08407182480406145,0.21497376765706516,-0.027996123069299782,2.6439025
S339,False,True,-1.2986166509311536,4.021647596731782,0.9996110346197907,2.8394851684570312,2.606897711753845,True,-1.2986166509311536,1.9905746660088592,0.08326589487403853,0.2177188632723395,-0.012257702585500713,2.3914871
S875,False,True,-1.2991205372770858,4.709785481293996,0.9998605381347134,1.6644197702407837,1.9524429142475128,True,-1.2991205372770858,1.795204947313905,0.08623247794485847,0.17530750653578256,-0.007683848208456676,1.9257202
S153,False,True,-1.3006586781451706,4.4859571394821005,0.999066586100115,1.5799378156661987,2.676736831665039,True,-1.3006586781451706,2.2278994502989504,0.08788487716416679,0.24957797725717804,-0.012025531803000578,2.074257
S233,False,True,-1.3029468535305295,4.005230927218993,0.9996346217426685,2.351022958755493,1.8069895505905151,True,-1.3029468535305295,2.042238664557815,0.11488034242976349,0.17693993583611214,0.002934396897831501,1.4728341
S125,False,True,-1.3040357424190392,4.932692003746827,0.9994125101080521,2.09761643409729,2.6851239800453186,True,-1.3040357424190392,1.905369841557857,0.07363897233408252,0.22230797992000323,-0.02047515543205961,2.2935777
S663,False,True,-1.3040375437449991,4.865780286490917,0.9993964968707135,2.735424757003784,2.5585831999778748,True,-1.3040375437449991,1.9459192264564704,0.07235319131417832,0.21865568476024091,-0.011518906524157787,1.9505284
S842,False,True,-1.3043105620540194,7.769444247086842,0.9996505048327854,3.5951082706451416,3.8570135831832886,True,-1.3043105620540194,1.9010054570650612,0.13602072809812224,0.17605745280874568,-0.04310474720048263,4.544385
S251,False,True,-1.3044717340428333,6.499023626248041,0.9998049192818514,2.8355801105499268,2.4246662259101868,True,-1.3044717340428333,1.9218603681668325,0.1204133875354428,0.18733923091036145,-0.03640046549039349,2.7140832
S361,False,True,-1.3046581507172006,5.764525591085354,0.9985013696173483,3.0579986572265625,1.7782437801361084,True,-1.3046581507172006,1.7587996489548214,0.061204285202126237,0.21079524818746317,-0.023875224813099286,1.8385414
S242,False,True,-1.3047971543589731,4.333444103598595,0.9923072981769144,1.5138885974884033,0.8701459765434265,True,-1.3047971543589731,2.088649775894607,0.0971711777372573,0.22112491987548902,-0.014334216248598102,0.8767126
S763,False,True,-1.3052528508794636,4.873748486240705,0.9997485209591149,1.9721258878707886,2.1297982931137085,True,-1.3052528508794636,2.0997706613579896,0.11843808072608161,0.18971082198709682,-0.005564401197779302,2.0022998
S633,False,True,-1.3052600091981734,6.018253351251284,0.9992462324631335,3.0160112380981445,2.9476064443588257,True,-1.3052600091981734,1.8603312199801179,0.09372037805117846,0.19971563164013267,-0.02952452654540629,2.6040702
S447,False,True,-1.3054279606493453,4.72575177748998,0.9995673182882576,2.098163366317749,3.0715208053588867,True,-1.3054279606493453,1.7863077272587784,0.0829408599934571,0.1791244596189853,-0.008660337047389733,2.4756253
S603,False,True,-1.3056005564923996,8.475157697995503,0.9992011615839382,5.116780757904053,5.426953315734863,True,-1.3056005564923996,1.1154042838322245,0.084228243966272,0.10824426657332417,-0.05204198414111087,5.9017115
S503,False,True,-1.306056090129298,2.7036114161213236,0.9996984178348068,0.7592331171035767,0.871998617425561,True,-1.306056090129298,1.9808905970998203,0.12164177896229149,0.15424244784528068,0.008841820305093296,0.4766131
S494,False,True,-1.3061762753947748,4.782401065031687,0.9993722866777761,2.2892274856567383,3.1133428812026978,True,-1.3061762753947748,2.088401241258003,0.08013399071015796,0.23615593875526047,-0.01240405432887295,2.431927
S895,False,True,-1.306410858488944,2.713860454658667,0.9981716234504888,0.563460648059845,2.251585513353348,True,-1.306410858488944,2.444687978420105,0.14252300085678105,0.2201802989103206,-0.004817542401741443,1.2275763
S428,False,True,-1.306659938051327,3.537822362035513,0.9980155104648938,1.0357725620269775,1.1195955276489258,True,-1.306659938051327,2.045778626077487,0.08983684471049355,0.21085156086704582,-0.0039730975538768065,1.018449
S142,False,True,-1.3072755969170218,6.201197296380997,0.9989141345520511,2.6580002307891846,1.691350132226944,True,-1.3072755969170218,2.033088940104163,0.10725195105577749,0.21278132630461857,-0.027396469355710502,2.113757
S621,False,True,-1.307803815830706,5.776634802420935,0.9959066932055828,3.1114864349365234,2.445086359977722,True,-1.307803815830706,1.830950546811081,0.10394107196818432,0.18574910850164417,-0.031656846004203806,2.5449364
S652,False,True,-1.3078448056658751,4.843619020034869,0.9996133431499685,1.9249074459075928,2.4328420162200928,True,-1.3078448056658751,1.7941680916123646,0.0678714323632159,0.1962664459306253,-0.00918943995149852,2.228717
S872,False,True,-1.3079237105436874,4.434669833630323,0.9999086605944913,1.5817489624023438,1.3296399414539337,True,-1.3079237105436874,1.5223856011902397,0.06938395751239633,0.15891342857593313,-0.01845186576673101,1.2530308
S474,False,True,-1.3080574548854518,3.4640574902296066,0.9995440692770586,2.1624696254730225,1.7021712064743042,True,-1.3080574548854518,1.8669129087247085,0.08047235410340534,0.19791267717580543,-0.0114128768096635,1.4247912
S892,False,True,-1.3091061000304742,4.836808582146962,0.9982707596362892,2.3566501140594482,1.9851092994213104,True,-1.3091061000304742,2.342977334096744,0.12288596476340391,0.2342568017959369,-0.017234553666813767,2.1811407
S765,False,True,-1.309446966778553,3.680483763416608,0.9995870820007022,2.703047752380371,1.6131895780563354,True,-1.309446966778553,2.3569447625627133,0.11313843015572164,0.24089417492297108,-0.006721830149513864,1.3717333
S332,False,True,-1.3101098151128927,8.119020342826843,0.999973862408259,4.984286785125732,4.077467679977417,True,-1.3101098151128927,1.2491310295154838,0.09279587483353306,0.1263548399348017,-0.05859649598499381,4.6020427
S680,False,True,-1.3117831363107963,4.350696735084057,0.9941726658625819,1.2632559537887573,1.4179395735263824,True,-1.3117831363107963,2.3532124499606057,0.12913601715292863,0.241914587806213,-0.025619735538305703,1.133996
S573,False,True,-1.3127240757894456,3.2908332819739976,0.9998488058410624,2.1965270042419434,0.6871501356363297,True,-1.3127240757894456,1.5922725458881126,0.09084282842431808,0.12518185339132498,0.0028907438561169793,0.6593927
S818,False,True,-1.3128306548970492,4.656293609489997,0.9995209489129991,2.201181173324585,1.8422907888889313,True,-1.3128306548970492,2.018040751759959,0.11942624468519752,0.18141253665575943,-0.01110665751383249,1.4349551
S917,False,True,-1.3135272272025365,3.681811723237236,0.9997368046676672,4.36948299407959,2.0489383339881897,True,-1.3135272272025365,2.119615626020834,0.09934177619427363,0.2140321425388935,-0.003650320935632368,1.5138882
S740,False,True,-1.314411622518919,4.547420531511307,0.9989182246799879,1.7716984748840332,2.120424270629883,True,-1.314411622518919,2.0921745176055295,0.11444299863534778,0.19854718445580807,-0.009367725789582663,1.5423386
S655,False,True,-1.3144708384094104,3.9789537638425827,0.9996383811837797,1.9827263355255127,1.2266259789466858,True,-1.3144708384094104,2.3616459068511158,0.10777435350141167,0.24590097600326039,-0.0048725583313594025,1.0134223
S410,False,True,-1.3148600460553161,3.387180705865224,0.9997399791322907,1.8316726684570312,1.7703918516635895,True,-1.3148600460553161,1.9864296551709113,0.09263012364147305,0.19590084512281708,-0.0046258634422676045,1.3297093
S630,False,True,-1.315381620866889,5.1769960547486935,0.9987154861922126,1.8577619791030884,1.2959025651216507,True,-1.315381620866889,1.8774510133091258,0.08489639787399728,0.20404195581066514,-0.021313561435719563,1.4335278
S721,False,True,-1.3169016388938044,3.866275069614251,0.999644563186363,1.9143558740615845,1.5829878449440002,True,-1.3169016388938044,1.6612094134551305,0.08112995385782236,0.15885663991812402,-0.005770748459973805,1.1968558
S253,False,True,-1.3169688380630733,4.250625227888425,0.9993063003464401,1.4851123094558716,1.592429667711258,True,-1.3169688380630733,2.1282086570430794,0.08721443916736936,0.24600317708325709,-0.02499120829516946,1.2976754
S453,False,True,-1.3181672399145603,3.830339138706525,0.9997636672726834,2.0137805938720703,1.9671267867088318,True,-1.3181672399145603,2.065129297630915,0.07884076782514104,0.22609444112011762,-0.00650993775218037,1.8141668
S390,False,True,-1.3191769515528289,3.2567537426948547,0.9948223641132675,0.4855818450450897,1.0531770884990692,True,-1.3191769515528289,1.9304115430804165,0.08647647243087862,0.18944344940925598,0.00103008927944664,0.7775973
S312,False,True,-1.3193302665634947,4.749059896916151,0.9997234708650933,2.609656810760498,1.3778235018253326,True,-1.3193302665634947,2.1364108289676182,0.10472788311396199,0.21959434345802295,-0.017168542309163818,1.4448833
S728,False,True,-1.3193465670509368,4.530677129824956,0.9998363624899044,2.2129337787628174,1.8057188242673874,True,-1.3193465670509368,1.7556341751255495,0.10559703591699815,0.15087065270953207,-0.009014169068538243,1.2805394
S189,False,True,-1.3195948927846333,6.705917418003081,0.9995778049934018,3.4523000717163086,2.8919838070869446,True,-1.3195948927846333,1.63484385122338,0.0973605850074151,0.16276304751260848,-0.03540741842308618,2.9643352
S496,False,True,-1.3206456818518866,4.559910256105164,0.9980771310232812,1.3703718185424805,2.036025106906891,True,-1.3206456818518866,2.33077229398914,0.10933591543602253,0.24043960277465345,-0.008349632756379406,1.715267
S129,False,True,-1.3208579959676796,5.258739074071248,0.9959843862871546,2.264261484146118,1.5148613154888153,True,-1.3208579959676796,2.3679023854724717,0.1377914468325246,0.23772385033712387,-0.03007025025200641,1.6416533
S360,False,True,-1.3221157763459195,6.156619181235631,0.9994865324894796,2.637507915496826,2.685400128364563,True,-1.3221157763459195,1.6970804942190687,0.08915405818315073,0.17301282355969755,-0.02270453729523652,2.5779796
S650,False,True,-1.323356689567978,4.609969014922777,0.9999650188470119,2.1280529499053955,1.6702580153942108,True,-1.323356689567978,1.4587816383906855,0.07274130482252297,0.13705701354492117,-0.01057912315320959,1.2275598
S658,False,True,-1.3235808821543733,3.6878794369598227,0.9990919986949581,2.069413423538208,0.6798231974244118,True,-1.3235808821543733,1.906225932018835,0.09945309147085507,0.19488151307003246,-0.021792782052020718,0.42609328
S535,False,True,-1.3247417777700434,5.432641801734765,0.9987244477210909,2.5006909370422363,2.0226276516914368,True,-1.3247417777700434,2.0759271780785657,0.06479457169684377,0.2555846771052746,-0.01858020525658804,1.7573036
S540,False,True,-1.3289393891645063,5.275612939149141,0.9987300211524527,2.9695382118225098,3.445316433906555,True,-1.3289393891645063,1.7408558201414743,0.09297628843600893,0.18454500764258694,-0.031821749671195436,3.3897548
S461,False,True,-1.3293410248816608,8.13126649459203,0.9975896177431037,4.499581813812256,2.359850764274597,True,-1.3293410248816608,1.3967046351787558,0.0892357817130691,0.1583536533893631,-0.060063416340963176,3.6669235
S184,False,True,-1.3300062911090975,5.689437225461006,0.9974737621554015,2.2123863697052,3.1907148361206055,True,-1.3300062911090975,2.014296287355485,0.08691224133849001,0.21527884709552703,-0.010712641812637026,2.5694222
S206,False,True,-1.330802881713485,5.833313167095184,0.9995918797775789,2.403679132461548,3.1598455905914307,True,-1.330802881713485,1.7354462600590872,0.07090474928637759,0.19746598771509635,-0.022257392280689344,2.625196
S94,False,True,-1.3312415105777629,3.632360854806999,0.9998841956756644,2.656304359436035,3.495639681816101,True,-1.3312415105777629,1.9333780558053784,0.07131904877631612,0.21184962789351205,-0.006018628431103393,2.695697
S150,False,True,-1.3328715662166217,4.249473548183838,0.9997668480057923,1.2197695970535278,1.6108903586864471,True,-1.3328715662166217,1.8701376028606722,0.11401674983280927,0.15193417461442726,-0.002307517935014439,1.249617
S161,False,True,-1.3337598312318488,4.998316317796707,0.9972788751370368,1.8874573707580566,1.7558534443378448,True,-1.3337598312318488,1.9363974090047016,0.10677530321692683,0.18307786532632575,-0.014122052607525321,1.8073763
S514,False,True,-1.3348225638741755,4.023952583471933,0.9995946866673893,1.8319686651229858,1.4610153138637543,True,-1.3348225638741755,2.2774385441364773,0.10591737501925588,0.23562165081018424,-0.007020138749408489,1.2026683
S849,False,True,-1.3350759028292796,3.6952766633282104,0.9972707012061813,1.1913124322891235,1.4005883038043976,True,-1.3350759028292796,2.1691078433130038,0.10142491314807746,0.21839002098586666,-0.005275287791078979,1.2853619
S464,False,True,-1.3356059162338223,6.177160948514938,0.9983529818635904,2.4948537349700928,3.5663902759552,True,-1.3356059162338223,1.9872161609894596,0.09545039741014161,0.2091854466137164,-0.018871581476197257,2.8932886
S284,False,True,-1.3359331183271452,6.814209481080372,0.9997843666445273,4.5967116355896,2.8139728307724,True,-1.3359331183271452,1.7429383926528725,0.11941351844294275,0.15607277518936755,-0.03248831120964729,3.8379865
S149,False,True,-1.3365157543346686,4.876811380808552,0.9984631918488737,2.5371718406677246,1.7343567311763763,True,-1.3365157543346686,1.8793345188333646,0.084973532172485,0.1987994390033662,-0.015510311319709496,1.4722073
S371,False,True,-1.3369852672950242,6.45071663459142,0.999398031709447,3.404628038406372,2.9829395413398743,True,-1.3369852672950242,1.7685359680081065,0.08221173958407488,0.19928420997960902,-0.0305865466268053,3.0105023
S276,False,True,-1.337209670040138,5.365982491523027,0.9998889022234697,2.399369239807129,2.682713031768799,True,-1.337209670040138,1.9976570374800025,0.09377100415656313,0.2108448514232465,-0.014628938098232996,2.4997
S639,False,True,-1.3376086721475748,3.9376109369720016,0.9997324913379573,1.2171992063522339,1.5906536877155304,True,-1.3376086721475748,1.5450192269039325,0.07143474709152892,0.14365887010256198,0.0008983490635293112,1.2599697
S274,False,True,-1.3379596741996154,3.9956125418345128,0.9979127460524136,2.185439109802246,1.4892930686473846,True,-1.3379596741996154,1.7565464906795187,0.0884340909459607,0.16976916161811834,-0.00980168786595718,1.2056084
S502,False,True,-1.3390119679218901,4.385213922088345,0.99952254225039,1.9960078001022339,1.5636845380067825,True,-1.3390119679218901,1.9779359832744365,0.092573801461115,0.2006284178526361,-0.008257243175323302,1.577143
S893,False,True,-1.3393735745645792,2.395183059386909,0.9996321918506758,0.8029616475105286,0.46255071461200714,True,-1.3393735745645792,1.622339778769109,0.09645970761419403,0.1116394494092191,0.0145433588970448,0.4493785
S635,False,True,-1.340177855711243,5.3528822114070245,0.9991529148675112,2.768286943435669,1.826809585094452,True,-1.340177855711243,1.9681085842254942,0.07811351528472152,0.23054490439201103,-0.0246872006612649,1.5561726
S937,False,True,-1.3404106003567873,3.597275836393237,0.9997488532091746,1.683464527130127,1.0193092077970505,True,-1.3404106003567873,1.978929639090538,0.1112687564334222,0.17767079483211579,-0.004252732713026701,0.8651266
S806,False,True,-1.3416215426854257,5.160295871396859,0.9989679294421656,2.019545793533325,2.0350760221481323,True,-1.3416215426854257,2.065353048702251,0.09871089914157145,0.22155465290996787,-0.022906490952971755,1.7284054
S649,False,True,-1.3421866001550948,5.207286785046259,0.999080428016556,2.258798599243164,2.032378137111664,True,-1.3421866001550948,1.7370092399696262,0.07041054503763915,0.1986597369301053,-0.02168308901281989,1.6856979
S144,False,True,-1.3430108887324357,6.213608026504517,0.9984434631846666,2.487063407897949,2.807121992111206,True,-1.3430108887324357,1.644920271564515,0.0952700732059226,0.15681559165119974,-0.02514835098852392,2.5980315
S696,False,True,-1.3436269179130629,4.523698131243387,0.9997038655479915,2.322838068008423,0.952105849981308,True,-1.3436269179130629,1.8789044525479857,0.09843530481287217,0.19386728400281267,-0.02514698584850651,0.8950491
S770,False,True,-1.3438356549280377,4.811737545455495,0.9997792697321415,1.9562623500823975,1.5724609047174454,True,-1.3438356549280377,2.150163357829658,0.13502975533155864,0.18951727544933886,-0.01694361076306135,1.2473404
S10,False,True,-1.3446586931668023,4.308712910860777,0.9993950731447276,1.7411720752716064,2.920709550380707,True,-1.3446586931668023,2.274157758496952,0.11216261629333961,0.22350931619641645,-0.0028819289109130726,2.0577958
S783,False,True,-1.3452549591650789,4.3780114849408465,0.9995438541208944,1.589829921722412,1.0505217015743256,True,-1.3452549591650789,2.2409881630984736,0.11698204537307842,0.22331664289414482,-0.013974657678690286,1.0373633
S821,False,True,-1.3461466210210329,2.719280747696757,0.9987715698928309,0.7641385197639465,0.8802194595336914,True,-1.3461466210210329,1.494193400068688,0.114360201011478,0.07835616325679161,0.009695132760000676,0.63876194
S914,False,True,-1.3471675888848176,6.106596251328785,0.998869363203449,2.30393123626709,2.154745638370514,True,-1.3471675888848176,2.2087367165291223,0.12768478503049008,0.21023779671484202,-0.02212144527194488,2.3844457
S642,False,True,-1.3486706958748451,7.355061133702596,0.9995445684121975,4.322467803955078,3.745051860809326,True,-1.3486706958748451,1.6657878178700851,0.08437228700660981,0.19596775136517133,-0.048678507055775526,3.8559442
S583,False,True,-1.348814643340673,6.635997176170349,0.9998995300978024,2.61720609664917,4.017581939697266,True,-1.348814643340673,1.276964185726932,0.09782956094526546,0.0915110643265374,-0.021447038494075386,4.114396
S593,False,True,-1.3489872392955164,4.876316749801238,0.9974032650459222,1.8405858278274536,3.658846616744995,True,-1.3489872392955164,2.0592904673139247,0.10844802200304529,0.1969278953289901,-0.011146124990948624,2.8670747
